driver,race,race_1,race_2,race_3,race_4,last_year_tot,last_year_avg,last_year_std,same_race_last_year,score,year
 Valtteri Bottas,TUS,13.0,18.0,20.0,25.0,402.0,19.142857142857142,10.905437699999547,,18,2020
 Valtteri Bottas,RUS,18.0,13.0,18.0,20.0,402.0,19.142857142857142,10.905437699999547,18.0,33,2020
 Valtteri Bottas,EIF,33.0,18.0,13.0,18.0,402.0,19.142857142857142,10.905437699999547,,0,2020
 Valtteri Bottas,POR,0.0,33.0,18.0,13.0,402.0,19.142857142857142,10.905437699999547,,18,2020
 Valtteri Bottas,EMI,18.0,0.0,33.0,18.0,402.0,19.142857142857142,10.905437699999547,,28,2020
 Valtteri Bottas,TUR,28.0,18.0,0.0,33.0,402.0,19.142857142857142,10.905437699999547,,0,2020
 Valtteri Bottas,BHR,0.0,28.0,18.0,0.0,402.0,19.142857142857142,10.905437699999547,18.0,4,2020
 Valtteri Bottas,SKH,4.0,0.0,28.0,18.0,402.0,19.142857142857142,10.905437699999547,,17,2020
 Valtteri Bottas,ABU,17.0,4.0,0.0,28.0,402.0,19.142857142857142,10.905437699999547,12.0,21,2020
 Max Verstappen,AUT,,,,,364.0,17.333333333333332,10.331182571871109,33.0,0,2020
 Max Verstappen,STY,0.0,,,,364.0,17.333333333333332,10.331182571871109,,18,2020
 Max Verstappen,HUN,18.0,0.0,,,364.0,17.333333333333332,10.331182571871109,36.0,21,2020
 Max Verstappen,GBR,21.0,18.0,0.0,,364.0,17.333333333333332,10.331182571871109,10.0,26,2020
 Max Verstappen,70A,26.0,21.0,18.0,0.0,364.0,17.333333333333332,10.331182571871109,,28,2020
 Max Verstappen,ESP,28.0,26.0,21.0,18.0,364.0,17.333333333333332,10.331182571871109,18.0,21,2020
 Max Verstappen,BEL,21.0,28.0,26.0,21.0,364.0,17.333333333333332,10.331182571871109,0.0,18,2020
 Max Verstappen,ITA,18.0,21.0,28.0,26.0,364.0,17.333333333333332,10.331182571871109,7.0,0,2020
 Max Verstappen,TUS,0.0,18.0,21.0,28.0,364.0,17.333333333333332,10.331182571871109,,0,2020
 Max Verstappen,RUS,0.0,0.0,18.0,21.0,364.0,17.333333333333332,10.331182571871109,15.0,21,2020
 Max Verstappen,EIF,21.0,0.0,0.0,18.0,364.0,17.333333333333332,10.331182571871109,,26,2020
 Max Verstappen,POR,26.0,21.0,0.0,0.0,364.0,17.333333333333332,10.331182571871109,,18,2020
 Max Verstappen,EMI,18.0,26.0,21.0,0.0,364.0,17.333333333333332,10.331182571871109,,0,2020
 Max Verstappen,TUR,0.0,18.0,26.0,21.0,364.0,17.333333333333332,10.331182571871109,,11,2020
 Max Verstappen,BHR,11.0,0.0,18.0,26.0,364.0,17.333333333333332,10.331182571871109,15.0,26,2020
 Max Verstappen,SKH,26.0,11.0,0.0,18.0,364.0,17.333333333333332,10.331182571871109,,0,2020
 Max Verstappen,ABU,0.0,26.0,11.0,0.0,364.0,17.333333333333332,10.331182571871109,21.0,38,2020
 Sergio Pérez,AUT,,,,,100.0,4.761904761904762,3.8066358100659157,3.0,11,2020
 Sergio Pérez,STY,11.0,,,,100.0,4.761904761904762,3.8066358100659157,,11,2020
 Sergio Pérez,HUN,11.0,11.0,,,100.0,4.761904761904762,3.8066358100659157,3.0,6,2020
 Sergio Pérez,GBR,6.0,11.0,11.0,,100.0,4.761904761904762,3.8066358100659157,0.0,0,2020
 Sergio Pérez,70A,0.0,6.0,11.0,11.0,100.0,4.761904761904762,3.8066358100659157,,0,2020
 Sergio Pérez,ESP,0.0,0.0,6.0,11.0,100.0,4.761904761904762,3.8066358100659157,3.0,10,2020
 Sergio Pérez,BEL,10.0,0.0,0.0,6.0,100.0,4.761904761904762,3.8066358100659157,11.0,1,2020
 Sergio Pérez,ITA,1.0,10.0,0.0,0.0,100.0,4.761904761904762,3.8066358100659157,9.0,1,2020
 Sergio Pérez,TUS,1.0,1.0,10.0,0.0,100.0,4.761904761904762,3.8066358100659157,,13,2020
 Sergio Pérez,RUS,13.0,1.0,1.0,10.0,100.0,4.761904761904762,3.8066358100659157,9.0,15,2020
 Sergio Pérez,EIF,15.0,13.0,1.0,1.0,100.0,4.761904761904762,3.8066358100659157,,15,2020
 Sergio Pérez,POR,15.0,15.0,13.0,1.0,100.0,4.761904761904762,3.8066358100659157,,9,2020
 Sergio Pérez,EMI,9.0,15.0,15.0,13.0,100.0,4.761904761904762,3.8066358100659157,,11,2020
 Sergio Pérez,TUR,11.0,9.0,15.0,15.0,100.0,4.761904761904762,3.8066358100659157,,21,2020
 Sergio Pérez,BHR,21.0,11.0,9.0,15.0,100.0,4.761904761904762,3.8066358100659157,4.0,3,2020
 Sergio Pérez,SKH,3.0,21.0,11.0,9.0,100.0,4.761904761904762,3.8066358100659157,,28,2020
 Sergio Pérez,ABU,28.0,3.0,21.0,11.0,100.0,4.761904761904762,3.8066358100659157,9.0,0,2020
 Daniel Ricciardo,AUT,,,,,77.0,3.6666666666666665,5.782156460468131,3.0,0,2020
 Daniel Ricciardo,STY,0.0,,,,77.0,3.6666666666666665,5.782156460468131,,7,2020
 Daniel Ricciardo,HUN,7.0,0.0,,,77.0,3.6666666666666665,5.782156460468131,0.0,7,2020
 Daniel Ricciardo,GBR,7.0,7.0,0.0,,77.0,3.6666666666666665,5.782156460468131,9.0,15,2020
 Daniel Ricciardo,70A,15.0,7.0,7.0,0.0,77.0,3.6666666666666665,5.782156460468131,,0,2020
 Daniel Ricciardo,ESP,0.0,15.0,7.0,7.0,77.0,3.6666666666666665,5.782156460468131,3.0,3,2020
 Daniel Ricciardo,BEL,3.0,0.0,15.0,7.0,77.0,3.6666666666666665,5.782156460468131,0.0,20,2020
 Daniel Ricciardo,ITA,20.0,3.0,0.0,15.0,77.0,3.6666666666666665,5.782156460468131,15.0,11,2020
 Daniel Ricciardo,TUS,11.0,20.0,3.0,0.0,77.0,3.6666666666666665,5.782156460468131,,15,2020
 Daniel Ricciardo,RUS,15.0,11.0,20.0,3.0,77.0,3.6666666666666665,5.782156460468131,0.0,13,2020
 Daniel Ricciardo,EIF,13.0,15.0,11.0,20.0,77.0,3.6666666666666665,5.782156460468131,,18,2020
 Daniel Ricciardo,POR,18.0,13.0,15.0,11.0,77.0,3.6666666666666665,5.782156460468131,,2,2020
 Daniel Ricciardo,EMI,2.0,18.0,13.0,15.0,77.0,3.6666666666666665,5.782156460468131,,18,2020
 Daniel Ricciardo,TUR,18.0,2.0,18.0,13.0,77.0,3.6666666666666665,5.782156460468131,,4,2020
 Daniel Ricciardo,BHR,4.0,18.0,2.0,18.0,77.0,3.6666666666666665,5.782156460468131,0.0,9,2020
 Daniel Ricciardo,SKH,9.0,4.0,18.0,2.0,77.0,3.6666666666666665,5.782156460468131,,10,2020
 Daniel Ricciardo,ABU,10.0,9.0,4.0,18.0,77.0,3.6666666666666665,5.782156460468131,3.0,14,2020
 Carlos Sainz Jr.,AUT,,,,,135.0,6.428571428571429,5.644213218610974,4.0,10,2020
 Carlos Sainz Jr.,STY,10.0,,,,135.0,6.428571428571429,5.644213218610974,,7,2020
 Carlos Sainz Jr.,HUN,7.0,10.0,,,135.0,6.428571428571429,5.644213218610974,13.0,5,2020
 Carlos Sainz Jr.,GBR,5.0,7.0,10.0,,135.0,6.428571428571429,5.644213218610974,11.0,0,2020
 Carlos Sainz Jr.,70A,0.0,5.0,7.0,10.0,135.0,6.428571428571429,5.644213218610974,,0,2020
 Carlos Sainz Jr.,ESP,0.0,0.0,5.0,7.0,135.0,6.428571428571429,5.644213218610974,7.0,11,2020
 Carlos Sainz Jr.,BEL,11.0,0.0,0.0,5.0,135.0,6.428571428571429,5.644213218610974,0.0,0,2020
 Carlos Sainz Jr.,ITA,0.0,11.0,0.0,0.0,135.0,6.428571428571429,5.644213218610974,0.0,21,2020
 Carlos Sainz Jr.,TUS,21.0,0.0,11.0,0.0,135.0,6.428571428571429,5.644213218610974,,0,2020
 Carlos Sainz Jr.,RUS,0.0,21.0,0.0,11.0,135.0,6.428571428571429,5.644213218610974,11.0,0,2020
 Carlos Sainz Jr.,EIF,0.0,0.0,21.0,0.0,135.0,6.428571428571429,5.644213218610974,,13,2020
 Carlos Sainz Jr.,POR,13.0,0.0,0.0,21.0,135.0,6.428571428571429,5.644213218610974,,11,2020
 Carlos Sainz Jr.,EMI,11.0,13.0,0.0,0.0,135.0,6.428571428571429,5.644213218610974,,9,2020
 Carlos Sainz Jr.,TUR,9.0,11.0,13.0,0.0,135.0,6.428571428571429,5.644213218610974,,13,2020
 Carlos Sainz Jr.,BHR,13.0,9.0,11.0,13.0,135.0,6.428571428571429,5.644213218610974,0.0,10,2020
 Carlos Sainz Jr.,SKH,10.0,13.0,9.0,11.0,135.0,6.428571428571429,5.644213218610974,,15,2020
 Carlos Sainz Jr.,ABU,15.0,10.0,13.0,9.0,135.0,6.428571428571429,5.644213218610974,1.0,8,2020
 Alexander Albon,AUT,,,,,104.0,4.9523809523809526,5.398853493809501,0.0,3,2020
 Alexander Albon,STY,3.0,,,,104.0,4.9523809523809526,5.398853493809501,,12,2020
 Alexander Albon,HUN,12.0,3.0,,,104.0,4.9523809523809526,5.398853493809501,1.0,10,2020
 Alexander Albon,GBR,10.0,12.0,3.0,,104.0,4.9523809523809526,5.398853493809501,0.0,4,2020
 Alexander Albon,70A,4.0,10.0,12.0,3.0,104.0,4.9523809523809526,5.398853493809501,,10,2020
 Alexander Albon,ESP,10.0,4.0,10.0,12.0,104.0,4.9523809523809526,5.398853493809501,0.0,4,2020
 Alexander Albon,BEL,4.0,10.0,4.0,10.0,104.0,4.9523809523809526,5.398853493809501,13.0,8,2020
 Alexander Albon,ITA,8.0,4.0,10.0,4.0,104.0,4.9523809523809526,5.398853493809501,11.0,3,2020
 Alexander Albon,TUS,3.0,8.0,4.0,10.0,104.0,4.9523809523809526,5.398853493809501,,18,2020
 Alexander Albon,RUS,18.0,3.0,8.0,4.0,104.0,4.9523809523809526,5.398853493809501,10.0,1,2020
 Alexander Albon,EIF,1.0,18.0,3.0,8.0,104.0,4.9523809523809526,5.398853493809501,,0,2020
 Alexander Albon,POR,0.0,1.0,18.0,3.0,104.0,4.9523809523809526,5.398853493809501,,0,2020
 Alexander Albon,EMI,0.0,0.0,1.0,18.0,104.0,4.9523809523809526,5.398853493809501,,3,2020
 Alexander Albon,TUR,3.0,0.0,0.0,1.0,104.0,4.9523809523809526,5.398853493809501,,6,2020
 Alexander Albon,BHR,6.0,3.0,0.0,0.0,104.0,4.9523809523809526,5.398853493809501,2.0,15,2020
 Alexander Albon,SKH,15.0,6.0,3.0,0.0,104.0,4.9523809523809526,5.398853493809501,,11,2020
 Alexander Albon,ABU,11.0,15.0,6.0,3.0,104.0,4.9523809523809526,5.398853493809501,8.0,12,2020
 Charles Leclerc,AUT,,,,,377.0,17.952380952380953,11.825718542550344,31.0,21,2020
 Charles Leclerc,STY,21.0,,,,377.0,17.952380952380953,11.825718542550344,,0,2020
 Charles Leclerc,HUN,0.0,21.0,,,377.0,17.952380952380953,11.825718542550344,12.0,0,2020
 Charles Leclerc,GBR,0.0,0.0,21.0,,377.0,17.952380952380953,11.825718542550344,18.0,18,2020
 Charles Leclerc,70A,18.0,0.0,0.0,21.0,377.0,17.952380952380953,11.825718542550344,,15,2020
 Charles Leclerc,ESP,15.0,18.0,0.0,0.0,377.0,17.952380952380953,11.825718542550344,10.0,0,2020
 Charles Leclerc,BEL,0.0,15.0,18.0,0.0,377.0,17.952380952380953,11.825718542550344,38.0,0,2020
 Charles Leclerc,ITA,0.0,0.0,15.0,18.0,377.0,17.952380952380953,11.825718542550344,38.0,0,2020
 Charles Leclerc,TUS,0.0,0.0,0.0,15.0,377.0,17.952380952380953,11.825718542550344,,7,2020
 Charles Leclerc,RUS,7.0,0.0,0.0,0.0,377.0,17.952380952380953,11.825718542550344,28.0,11,2020
 Charles Leclerc,EIF,11.0,7.0,0.0,0.0,377.0,17.952380952380953,11.825718542550344,,9,2020
 Charles Leclerc,POR,9.0,11.0,7.0,0.0,377.0,17.952380952380953,11.825718542550344,,15,2020
 Charles Leclerc,EMI,15.0,9.0,11.0,7.0,377.0,17.952380952380953,11.825718542550344,,13,2020
 Charles Leclerc,TUR,13.0,15.0,9.0,11.0,377.0,17.952380952380953,11.825718542550344,,12,2020
 Charles Leclerc,BHR,12.0,13.0,15.0,9.0,377.0,17.952380952380953,11.825718542550344,33.0,4,2020
 Charles Leclerc,SKH,4.0,12.0,13.0,15.0,377.0,17.952380952380953,11.825718542550344,,0,2020
 Charles Leclerc,ABU,0.0,4.0,12.0,13.0,377.0,17.952380952380953,11.825718542550344,18.0,3,2020
 Lando Norris,AUT,,,,,73.0,3.4761904761904763,3.802881113301435,11.0,23,2020
 Lando Norris,STY,23.0,,,,73.0,3.4761904761904763,3.802881113301435,,13,2020
 Lando Norris,HUN,13.0,23.0,,,73.0,3.4761904761904763,3.802881113301435,2.0,0,2020
 Lando Norris,GBR,0.0,13.0,23.0,,73.0,3.4761904761904763,3.802881113301435,0.0,13,2020
 Lando Norris,70A,13.0,0.0,13.0,23.0,73.0,3.4761904761904763,3.802881113301435,,5,2020
 Lando Norris,ESP,5.0,13.0,0.0,13.0,73.0,3.4761904761904763,3.802881113301435,0.0,1,2020
 Lando Norris,BEL,1.0,5.0,13.0,0.0,73.0,3.4761904761904763,3.802881113301435,3.0,9,2020
 Lando Norris,ITA,9.0,1.0,5.0,13.0,73.0,3.4761904761904763,3.802881113301435,4.0,12,2020
 Lando Norris,TUS,12.0,9.0,1.0,5.0,73.0,3.4761904761904763,3.802881113301435,,11,2020
 Lando Norris,RUS,11.0,12.0,9.0,1.0,73.0,3.4761904761904763,3.802881113301435,4.0,3,2020
 Lando Norris,EIF,3.0,11.0,12.0,9.0,73.0,3.4761904761904763,3.802881113301435,,0,2020
 Lando Norris,POR,0.0,3.0,11.0,12.0,73.0,3.4761904761904763,3.802881113301435,,0,2020
 Lando Norris,EMI,0.0,0.0,3.0,11.0,73.0,3.4761904761904763,3.802881113301435,,4,2020
 Lando Norris,TUR,4.0,0.0,0.0,3.0,73.0,3.4761904761904763,3.802881113301435,,9,2020
 Lando Norris,BHR,9.0,4.0,0.0,0.0,73.0,3.4761904761904763,3.802881113301435,11.0,15,2020
 Lando Norris,SKH,15.0,9.0,4.0,0.0,73.0,3.4761904761904763,3.802881113301435,,1,2020
 Lando Norris,ABU,1.0,15.0,9.0,4.0,73.0,3.4761904761904763,3.802881113301435,7.0,13,2020
 Pierre Gasly,AUT,,,,,112.0,5.333333333333333,5.78215646046813,6.0,9,2020
 Pierre Gasly,STY,9.0,,,,112.0,5.333333333333333,5.78215646046813,,0,2020
 Pierre Gasly,HUN,0.0,9.0,,,112.0,5.333333333333333,5.78215646046813,8.0,0,2020
 Pierre Gasly,GBR,0.0,0.0,9.0,,112.0,5.333333333333333,5.78215646046813,15.0,9,2020
 Pierre Gasly,70A,9.0,0.0,0.0,9.0,112.0,5.333333333333333,5.78215646046813,,0,2020
 Pierre Gasly,ESP,0.0,9.0,0.0,0.0,112.0,5.333333333333333,5.78215646046813,8.0,5,2020
 Pierre Gasly,BEL,5.0,0.0,9.0,0.0,112.0,5.333333333333333,5.78215646046813,5.0,7,2020
 Pierre Gasly,ITA,7.0,5.0,0.0,9.0,112.0,5.333333333333333,5.78215646046813,0.0,28,2020
 Pierre Gasly,TUS,28.0,7.0,5.0,0.0,112.0,5.333333333333333,5.78215646046813,,0,2020
 Pierre Gasly,RUS,0.0,28.0,7.0,5.0,112.0,5.333333333333333,5.78215646046813,0.0,2,2020
 Pierre Gasly,EIF,2.0,0.0,28.0,7.0,112.0,5.333333333333333,5.78215646046813,,11,2020
 Pierre Gasly,POR,11.0,2.0,0.0,28.0,112.0,5.333333333333333,5.78215646046813,,13,2020
 Pierre Gasly,EMI,13.0,11.0,2.0,0.0,112.0,5.333333333333333,5.78215646046813,,0,2020
 Pierre Gasly,TUR,0.0,13.0,11.0,2.0,112.0,5.333333333333333,5.78215646046813,,0,2020
 Pierre Gasly,BHR,0.0,0.0,13.0,11.0,112.0,5.333333333333333,5.78215646046813,4.0,11,2020
 Pierre Gasly,SKH,11.0,0.0,0.0,13.0,112.0,5.333333333333333,5.78215646046813,,0,2020
 Pierre Gasly,ABU,0.0,11.0,0.0,0.0,112.0,5.333333333333333,5.78215646046813,0.0,7,2020
 Lance Stroll,AUT,,,,,36.0,1.7142857142857142,3.466162967069742,0.0,0,2020
 Lance Stroll,STY,0.0,,,,36.0,1.7142857142857142,3.466162967069742,,6,2020
 Lance Stroll,HUN,6.0,0.0,,,36.0,1.7142857142857142,3.466162967069742,0.0,15,2020
 Lance Stroll,GBR,15.0,6.0,0.0,,36.0,1.7142857142857142,3.466162967069742,3.0,5,2020
 Lance Stroll,70A,5.0,15.0,6.0,0.0,36.0,1.7142857142857142,3.466162967069742,,11,2020
 Lance Stroll,ESP,11.0,5.0,15.0,6.0,36.0,1.7142857142857142,3.466162967069742,0.0,15,2020
 Lance Stroll,BEL,15.0,11.0,5.0,15.0,36.0,1.7142857142857142,3.466162967069742,1.0,5,2020
 Lance Stroll,ITA,5.0,15.0,11.0,5.0,36.0,1.7142857142857142,3.466162967069742,0.0,18,2020
 Lance Stroll,TUS,18.0,5.0,15.0,11.0,36.0,1.7142857142857142,3.466162967069742,,0,2020
 Lance Stroll,RUS,0.0,18.0,5.0,15.0,36.0,1.7142857142857142,3.466162967069742,0.0,0,2020
 Lance Stroll,EIF,0.0,0.0,18.0,5.0,36.0,1.7142857142857142,3.466162967069742,,0,2020
 Lance Stroll,POR,0.0,0.0,0.0,18.0,36.0,1.7142857142857142,3.466162967069742,,0,2020
 Lance Stroll,EMI,0.0,0.0,0.0,0.0,36.0,1.7142857142857142,3.466162967069742,,0,2020
 Lance Stroll,TUR,0.0,0.0,0.0,0.0,36.0,1.7142857142857142,3.466162967069742,,12,2020
 Lance Stroll,BHR,12.0,0.0,0.0,0.0,36.0,1.7142857142857142,3.466162967069742,0.0,0,2020
 Lance Stroll,SKH,0.0,12.0,0.0,0.0,36.0,1.7142857142857142,3.466162967069742,,15,2020
 Lance Stroll,ABU,15.0,0.0,12.0,0.0,36.0,1.7142857142857142,3.466162967069742,0.0,4,2020
 Esteban Ocon,AUT,,,,,,,,,7,2020
 Esteban Ocon,STY,7.0,,,,,,,,0,2020
 Esteban Ocon,HUN,0.0,7.0,,,,,,,0,2020
 Esteban Ocon,GBR,0.0,0.0,7.0,,,,,,8,2020
 Esteban Ocon,70A,8.0,0.0,0.0,7.0,,,,,7,2020
 Esteban Ocon,ESP,7.0,8.0,0.0,0.0,,,,,0,2020
 Esteban Ocon,BEL,0.0,7.0,8.0,0.0,,,,,10,2020
 Esteban Ocon,ITA,10.0,0.0,7.0,8.0,,,,,4,2020
 Esteban Ocon,TUS,4.0,10.0,0.0,7.0,,,,,0,2020
 Esteban Ocon,RUS,0.0,4.0,10.0,0.0,,,,,6,2020
 Esteban Ocon,EIF,6.0,0.0,4.0,10.0,,,,,0,2020
 Esteban Ocon,POR,0.0,6.0,0.0,4.0,,,,,7,2020
 Esteban Ocon,EMI,7.0,0.0,6.0,0.0,,,,,0,2020
 Esteban Ocon,TUR,0.0,7.0,0.0,6.0,,,,,0,2020
 Esteban Ocon,BHR,0.0,0.0,7.0,0.0,,,,,2,2020
 Esteban Ocon,SKH,2.0,0.0,0.0,7.0,,,,,21,2020
 Esteban Ocon,ABU,21.0,2.0,0.0,0.0,,,,,2,2020
 Sebastian Vettel,AUT,,,,,304.0,14.476190476190476,9.79090929188422,12.0,1,2020
 Sebastian Vettel,STY,1.0,,,,304.0,14.476190476190476,9.79090929188422,,0,2020
 Sebastian Vettel,HUN,0.0,1.0,,,304.0,14.476190476190476,9.79090929188422,18.0,11,2020
 Sebastian Vettel,GBR,11.0,0.0,1.0,,304.0,14.476190476190476,9.79090929188422,0.0,1,2020
 Sebastian Vettel,70A,1.0,11.0,0.0,1.0,304.0,14.476190476190476,9.79090929188422,,0,2020
 Sebastian Vettel,ESP,0.0,1.0,11.0,0.0,304.0,14.476190476190476,9.79090929188422,15.0,9,2020
 Sebastian Vettel,BEL,9.0,0.0,1.0,11.0,304.0,14.476190476190476,9.79090929188422,17.0,3,2020
 Sebastian Vettel,ITA,3.0,9.0,0.0,1.0,304.0,14.476190476190476,9.79090929188422,0.0,0,2020
 Sebastian Vettel,TUS,0.0,3.0,9.0,0.0,304.0,14.476190476190476,9.79090929188422,,1,2020
 Sebastian Vettel,RUS,1.0,0.0,3.0,9.0,304.0,14.476190476190476,9.79090929188422,0.0,0,2020
 Sebastian Vettel,EIF,0.0,1.0,0.0,3.0,304.0,14.476190476190476,9.79090929188422,,0,2020
 Sebastian Vettel,POR,0.0,0.0,1.0,0.0,304.0,14.476190476190476,9.79090929188422,,1,2020
 Sebastian Vettel,EMI,1.0,0.0,0.0,1.0,304.0,14.476190476190476,9.79090929188422,,0,2020
 Sebastian Vettel,TUR,0.0,1.0,0.0,0.0,304.0,14.476190476190476,9.79090929188422,,18,2020
 Sebastian Vettel,BHR,18.0,0.0,1.0,0.0,304.0,14.476190476190476,9.79090929188422,10.0,0,2020
 Sebastian Vettel,SKH,0.0,18.0,0.0,1.0,304.0,14.476190476190476,9.79090929188422,,3,2020
 Sebastian Vettel,ABU,3.0,0.0,18.0,0.0,304.0,14.476190476190476,9.79090929188422,10.0,0,2020
 Daniil Kvyat,AUT,,,,,55.0,2.619047619047619,4.283412080061764,0.0,0,2020
 Daniil Kvyat,STY,0.0,,,,55.0,2.619047619047619,4.283412080061764,,4,2020
 Daniil Kvyat,HUN,4.0,0.0,,,55.0,2.619047619047619,4.283412080061764,0.0,3,2020
 Daniil Kvyat,GBR,3.0,4.0,0.0,,55.0,2.619047619047619,4.283412080061764,2.0,0,2020
 Daniil Kvyat,70A,0.0,3.0,4.0,0.0,55.0,2.619047619047619,4.283412080061764,,4,2020
 Daniil Kvyat,ESP,4.0,0.0,3.0,4.0,55.0,2.619047619047619,4.283412080061764,2.0,0,2020
 Daniil Kvyat,BEL,0.0,4.0,0.0,3.0,55.0,2.619047619047619,4.283412080061764,9.0,0,2020
 Daniil Kvyat,ITA,0.0,0.0,4.0,0.0,55.0,2.619047619047619,4.283412080061764,0.0,2,2020
 Daniil Kvyat,TUS,2.0,0.0,0.0,4.0,55.0,2.619047619047619,4.283412080061764,,9,2020
 Daniil Kvyat,RUS,9.0,2.0,0.0,0.0,55.0,2.619047619047619,4.283412080061764,3.0,7,2020
 Daniil Kvyat,EIF,7.0,9.0,2.0,0.0,55.0,2.619047619047619,4.283412080061764,,0,2020
 Daniil Kvyat,POR,0.0,7.0,9.0,2.0,55.0,2.619047619047619,4.283412080061764,,0,2020
 Daniil Kvyat,EMI,0.0,0.0,7.0,9.0,55.0,2.619047619047619,4.283412080061764,,15,2020
 Daniil Kvyat,TUR,15.0,0.0,0.0,7.0,55.0,2.619047619047619,4.283412080061764,,3,2020
 Daniil Kvyat,BHR,3.0,15.0,0.0,0.0,55.0,2.619047619047619,4.283412080061764,0.0,0,2020
 Daniil Kvyat,SKH,0.0,3.0,15.0,0.0,55.0,2.619047619047619,4.283412080061764,,9,2020
 Daniil Kvyat,ABU,9.0,0.0,3.0,15.0,55.0,2.619047619047619,4.283412080061764,5.0,0,2020
 Nico Hülkenberg,AUT,,,,,51.0,2.4285714285714284,4.272837799067835,0.0,0,2020
 Nico Hülkenberg,STY,0.0,,,,51.0,2.4285714285714284,4.272837799067835,,0,2020
 Nico Hülkenberg,HUN,0.0,0.0,,,51.0,2.4285714285714284,4.272837799067835,3.0,0,2020
 Nico Hülkenberg,GBR,0.0,0.0,0.0,,51.0,2.4285714285714284,4.272837799067835,1.0,0,2020
 Nico Hülkenberg,70A,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,4.272837799067835,,9,2020
 Nico Hülkenberg,ESP,9.0,0.0,0.0,0.0,51.0,2.4285714285714284,4.272837799067835,0.0,0,2020
 Nico Hülkenberg,BEL,0.0,9.0,0.0,0.0,51.0,2.4285714285714284,4.272837799067835,7.0,0,2020
 Nico Hülkenberg,ITA,0.0,0.0,9.0,0.0,51.0,2.4285714285714284,4.272837799067835,10.0,0,2020
 Nico Hülkenberg,TUS,0.0,0.0,0.0,9.0,51.0,2.4285714285714284,4.272837799067835,,0,2020
 Nico Hülkenberg,RUS,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,4.272837799067835,4.0,0,2020
 Nico Hülkenberg,EIF,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,4.272837799067835,,4,2020
 Nico Hülkenberg,POR,4.0,0.0,0.0,0.0,51.0,2.4285714285714284,4.272837799067835,,0,2020
 Nico Hülkenberg,EMI,0.0,4.0,0.0,0.0,51.0,2.4285714285714284,4.272837799067835,,0,2020
 Nico Hülkenberg,TUR,0.0,0.0,4.0,0.0,51.0,2.4285714285714284,4.272837799067835,,0,2020
 Nico Hülkenberg,BHR,0.0,0.0,0.0,4.0,51.0,2.4285714285714284,4.272837799067835,3.0,0,2020
 Nico Hülkenberg,SKH,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,4.272837799067835,,0,2020
 Nico Hülkenberg,ABU,0.0,0.0,0.0,0.0,51.0,2.4285714285714284,4.272837799067835,0.0,0,2020
 Kimi Räikkönen,AUT,,,,,94.0,4.476190476190476,3.7632306283172126,5.0,0,2020
 Kimi Räikkönen,STY,0.0,,,,94.0,4.476190476190476,3.7632306283172126,,3,2020
 Kimi Räikkönen,HUN,3.0,0.0,,,94.0,4.476190476190476,3.7632306283172126,9.0,3,2020
 Kimi Räikkönen,GBR,3.0,3.0,0.0,,94.0,4.476190476190476,3.7632306283172126,7.0,0,2020
 Kimi Räikkönen,70A,0.0,3.0,3.0,0.0,94.0,4.476190476190476,3.7632306283172126,,3,2020
 Kimi Räikkönen,ESP,3.0,0.0,3.0,3.0,94.0,4.476190476190476,3.7632306283172126,3.0,3,2020
 Kimi Räikkönen,BEL,3.0,3.0,0.0,3.0,94.0,4.476190476190476,3.7632306283172126,3.0,3,2020
 Kimi Räikkönen,ITA,3.0,3.0,3.0,0.0,94.0,4.476190476190476,3.7632306283172126,0.0,3,2020
 Kimi Räikkönen,TUS,3.0,3.0,3.0,3.0,94.0,4.476190476190476,3.7632306283172126,,5,2020
 Kimi Räikkönen,RUS,5.0,3.0,3.0,3.0,94.0,4.476190476190476,3.7632306283172126,3.0,0,2020
 Kimi Räikkönen,EIF,0.0,5.0,3.0,3.0,94.0,4.476190476190476,3.7632306283172126,,0,2020
 Kimi Räikkönen,POR,0.0,0.0,5.0,3.0,94.0,4.476190476190476,3.7632306283172126,,3,2020
 Kimi Räikkönen,EMI,3.0,0.0,0.0,5.0,94.0,4.476190476190476,3.7632306283172126,,5,2020
 Kimi Räikkönen,TUR,5.0,3.0,0.0,0.0,94.0,4.476190476190476,3.7632306283172126,,3,2020
 Kimi Räikkönen,BHR,3.0,5.0,3.0,0.0,94.0,4.476190476190476,3.7632306283172126,9.0,3,2020
 Kimi Räikkönen,SKH,3.0,3.0,5.0,3.0,94.0,4.476190476190476,3.7632306283172126,,0,2020
 Kimi Räikkönen,ABU,0.0,3.0,3.0,5.0,94.0,4.476190476190476,3.7632306283172126,3.0,3,2020
 Antonio Giovinazzi,AUT,,,,,26.0,1.2380952380952381,2.527939119218695,1.0,5,2020
 Antonio Giovinazzi,STY,5.0,,,,26.0,1.2380952380952381,2.527939119218695,,0,2020
 Antonio Giovinazzi,HUN,0.0,5.0,,,26.0,1.2380952380952381,2.527939119218695,0.0,0,2020
 Antonio Giovinazzi,GBR,0.0,0.0,5.0,,26.0,1.2380952380952381,2.527939119218695,0.0,3,2020
